RT	MZ	LeftRTBorder	RightRTBorder	MZDeviation
1883.13	391.2241972006404	1877.26	1889.0	35.05536029738152
1057.41	178.12517089229155	1047.89	1064.73	19.757615239429636
992.224	463.11441972243256	983.84	999.665	33.61859983414515
528.998	388.1355963916618	521.706	536.286	26.22863020304767
1132.27	529.223578404406	1123.77	1139.56	35.177084336608615
746.159	556.2382120016559	737.897	753.236	41.29818128768113
1831.33	518.323957016984	1825.48	1837.22	39.51395881095376
1809.65	519.3278390167851	1802.6	1816.65	36.63406520605191
1842.39	555.2838883863323	1836.5	1847.06	24.931367701835054
891.322	681.2657394301536	884.184	899.647	43.67245988198319
634.26	415.1139835962648	627.298	642.422	35.21356532853707
648.791	602.2513347236273	640.527	655.839	40.05952438007981
702.503	613.3390655178781	695.399	710.751	41.88612322246287
1206.72	689.1985529331895	1197.24	1212.67	44.53292950201942
1706.49	433.2702973670668	1699.46	1712.26	35.599537424644765
1434.59	345.2860441475281	1426.43	1442.77	30.306526512821986
707.407	343.1451094359399	699.144	714.43	24.320034300270514
813.338	478.15606568554995	805.068	820.47	39.308964579095196
1810.67	723.3704528903374	1802.46	1816.51	43.798766541805044
527.847	351.1045844702185	520.492	533.889	32.47441292859299
602.751	197.2139307076847	595.567	608.73	25.620442533182892
648.894	579.1749293752347	640.629	655.942	22.60442224725282
812.996	478.22257385993487	804.753	818.919	35.71028231716165
1604.14	311.22124781932615	1596.04	1611.13	31.261261886536936
1919.24	379.2599265846976	1918.06	1918.06	30.744468227957764
1435.32	224.185432804518	1427.17	1442.35	22.795224259328613
1810.67	754.4750917750006	1803.64	1816.51	47.198400084060445
1918.06	379.25101026018154	1909.84	1921.58	27.213298443537237
1640.91	311.27134179135754	1633.83	1649.06	30.62925602160374
878.923	455.09090641237464	869.348	869.348	37.582342015388555
1831.79	519.3274404714406	1825.94	1837.68	37.11009667117601
1435.17	214.1517393356887	1427.01	1442.17	23.754643318305412
481.073	318.1544196195441	473.712	487.239	30.35997876793556
1223.62	711.3267042391291	1215.32	1230.8	45.60967510272131
1268.0	329.0663493027797	1259.95	1274.91	32.41661426377785
1605.52	327.27501144432085	1598.61	1611.4	20.78396547114219
1928.92	395.2461099742843	1923.07	1934.77	30.552444763085596
992.627	462.1123383452055	984.22	998.831	36.497643782589115
634.731	432.18000584436106	626.569	641.719	35.84864950520589
1883.58	396.32059544922095	1877.71	1888.28	33.630353214298935
1047.29	660.199302438293	1038.92	1054.39	41.86698062869149
850.659	433.1035634034791	842.255	857.839	34.41074711425907
1234.25	465.2080475568632	1227.09	1241.23	37.14759067586682
1790.72	723.3704732941496	1784.89	1796.53	46.24949752262239
1118.89	452.1824227585321	1110.41	1124.9	26.343441420677625
617.104	227.09122129376948	609.933	623.097	25.474066268166737
1706.85	451.33142119271224	1699.82	1712.62	37.52570657094602
1768.69	625.4583788231186	1762.97	1773.26	36.802366012687976
784.447	164.04222816550362	775.198	790.425	22.002411374269354
955.778	513.1929107468914	947.309	962.835	37.42572701574185
1834.15	497.3466276726458	1827.1	1840.03	33.23492130377544
1813.58	477.28046462017454	1805.4	1820.6	34.524938990058374
1883.13	395.31710053775555	1877.26	1890.18	33.37760113851418
1234.25	464.2047671873197	1227.09	1241.23	35.17627687875212
548.483	185.08082969612641	541.227	554.517	23.846027207101613
601.502	196.06871121396287	593.092	608.677	22.272775225139796
648.894	601.2485918636656	640.629	655.942	38.22088576220204
1790.72	752.4685024920249	1784.89	1796.53	46.86410562590527
983.84	493.12441011758614	975.517	989.801	37.904668009477106
673.433	553.1820328171179	663.737	679.46	35.85667060357908
1842.8	555.2830894179613	1835.76	1847.48	24.57705758582181
1841.91	532.3474966439383	1836.04	1847.77	38.61135168597805
1434.75	347.29324762185894	1426.57	1441.75	33.9974045254162
552.615	534.2229592575055	544.164	544.164	36.98652609945181
961.666	665.2715788095521	953.384	968.746	47.676155270877175
895.673	493.197588769788	888.55	902.898	37.233524873787154
1121.01	776.209965651092	1113.75	1128.26	46.857580248463506
1278.33	299.0555895408619	1270.16	1285.36	29.684312393179717
616.949	413.13122134763006	610.987	622.936	33.28296120049463
971.321	535.1440412208914	963.036	978.504	38.114050557660114
1768.69	661.4873026263856	1762.97	1772.11	32.03764549120014
1923.66	541.3332661914816	1917.8	1929.51	37.59801510902151
684.197	582.1904283248937	675.848	691.382	42.954037996795215
455.658	308.13000089452436	448.247	461.714	29.48821145556932
1049.06	752.1936513540957	1040.76	1056.2	42.64471443492179
1716.82	620.4237829651744	1709.97	1706.49	39.09873765593927
1088.12	773.1928670365	1079.82	1094.14	48.74219397724309
1768.69	641.5093584462359	1762.97	1773.26	42.66101465222561
1924.13	472.344701434309	1918.27	1929.99	35.14299318214662
706.222	361.20537960857524	699.144	713.264	32.19221339837694
767.08	238.07975013135666	760.011	773.063	25.23007429349165
617.104	237.12477144005496	609.933	623.097	26.215647020413986
1842.5	586.4027846892021	1834.28	1848.37	42.46147718544779
634.731	433.183436841107	626.569	641.719	37.47714947516136
617.104	404.19418125920095	608.73	623.097	29.71830246820281
456.878	300.10265460929713	449.48	461.714	25.381444311499042
1237.61	901.3792236043129	1229.35	1244.62	51.16089907928441
1810.08	519.3275890378404	1803.04	1815.92	36.56949128360991
602.691	376.16012465424643	595.51	609.882	31.48627045482612
891.291	681.266420712534	884.147	899.623	44.6561525057416
1667.42	293.2108037336734	1659.28	1674.41	30.446999553749148
983.618	514.2045591229921	974.075	989.561	36.39507311535606
263.454	115.02080610920899	256.188	270.652	19.46721175162414
744.612	584.2066377490233	737.483	752.848	43.79294375596595
672.203	575.257980227232	663.695	679.44	44.19804325120729
848.22	177.0549089980742	839.734	854.222	23.95517490767371
503.268	185.16167262417432	497.104	509.381	23.82330447220055
1117.41	448.2306706983083	1110.12	1124.62	33.10505971714761
812.683	562.3085214056262	804.391	819.785	36.882170726349514
1824.22	629.3051709834167	1817.24	1828.86	39.73864961835374
700.325	359.1688773134144	697.961	710.935	24.364572729695567
1924.83	452.277850449158	1917.8	1930.68	35.97093874691358
1824.65	628.3023940839436	1817.68	1829.3	40.916323787032674
634.885	416.1265203400694	626.731	641.874	33.54813929880631
1046.51	659.1964686326917	1039.3	1053.57	42.98056857665982
1121.01	775.2065341398788	1113.75	1128.26	47.67969211964721
552.731	515.159086278872	544.296	559.94	39.779564419343586
703.861	613.3398454854856	695.575	709.763	42.42679014256852
807.708	540.2352410691628	802.939	819.496	33.18510342497691
1088.39	777.2125553466233	1080.08	1094.4	45.90213927765607
1434.17	225.18872842385107	1427.17	1442.35	25.04102875270182
1823.64	553.2768057254823	1817.83	1829.44	40.09508740712088
1640.91	310.26797914254826	1633.83	1649.06	29.320542275061687
1106.88	683.3077861724088	1098.41	1114.11	45.15418607195493
1117.41	430.17030823916826	1110.12	1124.62	35.10495861298374
713.264	416.1268211776374	705.042	720.323	34.2444131295385
895.457	556.2458636270874	888.337	903.852	38.40210063404615
648.894	579.1749293752347	640.629	655.942	22.60442224725282
1864.29	501.36946327889564	1858.4	1870.18	37.14634985801528
1278.46	315.1095134218753	1269.14	1285.48	30.735970883916764
634.731	354.2122694732281	627.768	642.898	28.73233833711372
891.501	655.1850844035617	883.148	898.65	43.294827335353396
1823.76	586.4022267796636	1817.95	1829.57	42.86219316141919
1118.95	436.1294981301868	1110.47	1124.98	32.75248132704855
1810.81	696.4052331176889	1803.78	1815.48	40.468690492744074
1171.53	301.07137496132646	1164.26	1178.76	31.53258781273071
850.24	451.16458953467736	843.048	857.41	36.86396302960234
703.861	612.3364516497222	695.575	709.763	40.434149611344026
1842.8	534.3535390113096	1836.94	1847.48	36.308370600495465
1842.39	557.4312258287447	1835.32	1847.06	34.8246179161844
1059.02	173.108481024671	1049.46	1048.28	20.83014097585282
1238.9	434.19437094747263	1230.69	1245.94	37.8474582010535
804.753	448.0960511133071	797.579	811.827	37.81418686907946
291.024	166.07731570386534	283.841	298.227	19.83117944425648
850.659	433.1035634034791	842.255	857.839	34.41074711425907
684.185	449.1504635534212	677.05	691.383	36.19049818875521
812.996	497.2197850393128	804.753	820.109	38.77470807846059
1862.23	564.3299152602672	1855.16	1868.11	41.19515851367291
291.5	165.07417692682645	283.158	297.462	21.935079149229967
1869.0	391.2241505605312	1861.95	1873.73	33.29514053550197
1768.69	645.4314273225765	1760.68	1773.26	42.3571067680892
1007.17	783.2984390323207	1000.02	1014.3	48.27019214140113
1842.5	586.4027846892021	1834.28	1848.37	42.46147718544779
1813.15	478.28242149084144	1807.31	1817.83	32.50704951353478
1663.62	450.31940056406444	1655.42	1655.42	39.41509862504656
527.795	365.1519302212883	519.238	533.841	30.214649227384513
1595.11	565.3410493640158	1588.1	1603.23	40.71376575665008
1057.81	180.1320388343206	1049.46	1065.14	24.66129608641546
660.74	364.19648539788597	653.644	667.965	32.83588120300084
1810.08	543.4073063291814	1803.04	1815.92	38.24641671683814
1057.81	187.09682228928563	1049.46	1065.14	25.345776013014184
1375.52	224.18191575829547	1368.57	1382.52	23.478179731269382
783.278	171.0657189296252	775.198	790.425	22.699657192316135
660.69	362.1902652300461	653.589	665.479	29.74422123044484
1667.65	293.21111622275157	1659.52	1673.47	29.87341881503147
1810.67	752.4680655496923	1803.64	1816.51	42.405021434453396
1234.25	465.2080475568632	1227.09	1241.23	37.14759067586682
1287.11	918.4121642701351	1281.26	1292.96	48.67327237254859
1057.74	180.1318656658728	1049.39	1065.07	24.86559752594758
891.322	654.1752348435358	884.184	899.647	43.33888234873127
467.062	212.1120070586439	461.107	474.369	23.33437650411124
984.203	491.11893328913504	974.696	990.17	41.24571037433681
1862.41	546.4264623313247	1856.52	1867.11	39.87865878607323
1237.15	880.2858026967757	1230.07	1244.15	49.246111566952926
601.502	195.06536673278384	593.092	608.677	24.44212799712786
961.666	729.2705438764228	953.384	968.746	46.52998446895244
1928.22	396.32934545841437	1921.19	1934.08	29.904191944392664
1810.33	725.5034375132838	1804.45	1816.17	40.42782900591486
1810.67	723.3704528903374	1802.46	1816.51	43.798766541805044
602.691	391.2069059614144	595.51	608.677	31.486892529160894
649.383	609.2897757898432	642.319	657.638	44.9939525562177
479.858	320.1613629397002	473.712	470.031	25.41024957777667
812.996	479.2261283316052	804.753	818.919	38.27701377648269
1862.41	545.4230900587052	1856.52	1867.11	38.651889980141696
826.014	257.13302308778003	817.726	833.26	28.324487835850736
865.544	578.3003442949902	849.995	848.797	38.31606239760464
713.264	240.09492282412546	706.222	720.323	25.023391332336875
1121.63	773.1929719007542	1114.4	1128.9	49.2391722373377
435.494	418.17467935583045	428.168	442.857	30.805510126642073
746.295	601.2492431293698	736.836	736.836	35.16442481868861
1831.65	587.4006720418622	1824.65	1838.72	40.26565118869195
1121.97	731.2098973634274	1113.53	1128.05	44.933273071119274
1049.06	719.2998878360598	1040.76	1056.2	47.408827844024756
826.404	247.09964566329012	819.276	833.656	24.1972395631106
634.833	342.1757827685939	627.878	641.821	30.734355307886982
1049.46	720.3039147561025	1041.14	1056.59	48.390498278096175
1121.29	809.3203649022474	1114.04	1128.55	44.99544682346526
1088.16	774.1970212927622	1079.86	1094.18	47.10291692563534
824.551	578.3036830951057	817.389	831.721	38.671434212889814
464.703	436.13727294929225	457.516	470.681	35.80706602048346
812.744	562.3079763109599	804.45	819.854	37.39488964520372
1376.53	396.2080641870111	1368.44	1383.57	33.46323772591207
1238.45	415.1294763358954	1231.42	1245.48	34.632729687858074
527.795	364.14813763630707	521.706	531.417	26.699099630811794
1286.65	863.2517655055033	1279.63	1293.69	46.57894276624763
1861.63	545.4229595013544	1855.74	1867.51	37.869483228967
467.65	199.10736351437816	460.499	473.702	25.143729340279485
381.226	195.14343740662787	370.296	386.136	18.490714577280038
634.885	324.07910180138805	626.731	641.874	30.15953839158867
1923.35	542.3331486324605	1916.31	1929.2	37.90907161673708
1464.69	223.17901459674644	1457.58	1471.76	23.756698321294355
1377.1	213.14850827455217	1367.85	1382.96	26.66606128745849
481.073	332.2011514472923	473.712	487.239	30.371701029070955
970.508	558.2216080516216	963.411	978.865	35.56609256730515
467.731	197.10093312212584	460.594	473.788	23.222888487063592
1376.41	397.2103657820929	1368.31	1383.42	33.64959641584001
649.485	585.2089443920642	642.422	657.746	41.725345317809484
652.312	228.09457253502524	645.257	659.397	24.025030531828033
406.331	492.2257580589868	399.06	413.603	38.77600873261232
700.907	549.2412793986692	693.787	707.979	41.91754763437848
1865.16	478.29249877366567	1859.28	1869.87	36.142093266011784
735.503	605.211157767197	726.07	718.952	37.163075705279816
784.687	172.06933115743377	775.397	790.666	23.74954594302863
1883.13	499.3621069098389	1878.44	1887.83	32.55030984271171
380.007	191.13050633713792	372.734	386.136	18.297702018502008
1456.72	345.2775332051508	1449.62	1463.84	33.655790419907845
1884.31	479.2960181728128	1877.26	1891.36	33.28051702845824
744.552	584.2061498450494	737.453	752.828	42.231338154733066
616.949	391.1489585721296	609.784	622.936	33.16001974050971
552.731	514.1556892019785	544.296	559.94	39.991667593350186
1376.41	412.2615534059175	1368.31	1383.42	33.85716713598602
961.075	668.2887611608988	952.754	968.14	47.549523377708596
1869.87	394.31450338399355	1862.81	1875.75	29.206469143452864
955.162	516.2113568084947	947.887	963.411	38.507413715454724
1790.93	790.3560312625557	1783.93	1796.77	47.04759208314972
847.849	671.3178878652966	840.59	855.018	44.89156082974543
983.84	513.1924782287842	975.517	989.801	41.95626486639348
1666.27	309.26395249950065	1660.45	1670.88	25.504742812673463
680.463	583.1948357678639	675.679	691.212	35.47317891707216
1863.41	566.3372249430736	1855.16	1868.11	36.978262476800346
648.791	603.2546428742749	640.527	655.839	41.2953715674186
1205.7	720.3041130318773	1197.39	1212.82	46.41295229176917
984.203	492.12223992422514	974.696	990.17	41.00727063675307
992.224	482.1789253131265	983.84	999.665	39.03388262994373
1603.86	294.21425425311304	1596.92	1610.83	30.12598971901748
1593.95	589.4213210000289	1586.92	1603.23	36.20423741255191
1593.72	589.420784554755	1587.87	1586.7	37.2274685085676
879.361	471.14577881682453	870.981	869.796	35.45532173358458
745.187	586.2778939596981	736.866	752.232	40.42975375805431
745.187	563.2001013716888	736.866	752.232	39.29092048521618
674.62	445.12475622643683	664.9	680.629	35.66933960538174
528.92	377.09647986648184	522.852	534.984	32.56252182820886
1790.72	706.463051520396	1784.89	1796.53	41.47360245981437
1047.11	657.1826384514769	1038.72	1053.0	46.29106271269624
1058.61	172.10495100914537	1049.06	1047.89	23.559540875727883
1768.47	662.4908025094456	1761.6	1773.06	40.251458131394244
414.586	488.14030143791206	406.101	420.651	38.80155033277448
479.858	320.1613629397002	473.712	470.031	25.41024957777667
263.859	113.01412825374324	255.35	271.042	14.100932444221005
1928.92	377.2659791933502	1921.9	1934.77	33.50617224822615
1287.22	880.286014102399	1280.21	1294.27	48.958362205973145
594.359	228.13392944059208	587.106	601.563	26.35265754150029
1885.15	377.231882667918	1876.93	1891.02	30.765875901814777
1049.39	719.2999242348419	1041.1	1056.53	47.610186248503254
807.708	540.2352410691628	802.939	819.496	33.18510342497691
652.414	238.12839525622147	645.361	659.505	26.231839965391604
1595.11	590.4245100585633	1588.1	1603.23	39.99268678921091
1842.98	559.3117932495907	1835.92	1847.66	43.049411657975654
681.815	497.15082902111124	673.413	688.977	36.18451301853275
1434.59	331.23871524320606	1427.61	1442.77	32.5549173607111
684.019	463.2039098251458	676.882	691.212	34.43409370970323
1375.38	411.2580818394081	1368.44	1382.38	29.912879022363995
848.22	670.3146686149067	840.962	855.411	44.24722601490808
992.627	462.1123383452055	984.22	998.831	36.497643782589115
1108.01	653.2065134068083	1099.57	1114.04	44.1205053422932
1883.4	498.3512205006281	1877.53	1891.62	35.04939389805946
406.101	492.2250516730743	398.817	413.38	39.43481414855436
1842.39	533.350838017183	1836.5	1848.24	38.15661767036268
961.666	666.2747238305858	953.384	968.746	48.52431620789382
1286.54	901.3793329668622	1279.51	1293.57	51.292948965376716
1882.41	521.3431523586953	1875.35	1889.46	36.57257920794615
812.108	480.16111455330537	805.008	820.401	35.4048298969013
661.925	257.21319379033713	655.998	666.753	21.54484495014997
1121.63	731.2093270790608	1113.18	1128.9	45.86648096215798
1862.23	590.4173242265445	1855.16	1866.94	42.54476243398102
1047.29	659.195782146245	1038.92	1054.39	43.21801795266278
1286.79	919.4153874813302	1279.76	1293.83	47.64333455692936
1081.65	493.1339458087298	1073.16	1088.74	38.39983647468381
1719.1	293.20283562589213	1711.12	1727.14	29.60671183485889
681.815	496.15412798811593	673.413	688.977	39.21844043063808
1268.0	412.10383723916203	1259.95	1274.91	28.472112990394415
1268.71	399.05869820846186	1260.66	1275.63	31.23301319114694
571.347	186.1681379399196	564.007	576.22	22.55918281678846
1234.25	444.1376804074771	1227.09	1241.23	36.581505729308006
746.295	557.2416425043834	738.031	752.209	39.850774593042566
1640.91	310.26797914254826	1633.83	1649.06	29.320542275061687
1048.28	718.2975956008619	1041.14	1056.59	46.23017095361621
1823.49	586.4023591881478	1822.34	1831.65	44.35029060144039
1663.62	430.25219165966445	1655.42	1655.42	38.042171066124155
1790.89	726.5068474392184	1783.89	1795.52	44.403307996178725
961.668	701.1759341968864	953.401	968.753	44.95856679338669
1768.47	311.27149467869845	1761.6	1775.38	32.28096680723777
527.795	366.15543556946017	520.472	533.841	32.37921538449282
1823.76	629.305088670673	1817.95	1829.57	39.138817928185034
652.473	228.09448013528717	645.407	659.557	23.31222627695297
1224.08	676.2098804979714	1214.59	1231.27	42.33250529669966
1049.06	781.2920021528976	1040.76	1056.2	44.66851676566533
413.603	489.1444515785581	406.331	420.865	36.40636178916712
1824.33	555.2839987978031	1817.36	1830.15	22.55433477015773
634.885	355.2189629809548	627.925	641.874	31.71495167866733
1809.75	752.4688012997184	1803.87	1815.59	43.44310495244513
1883.13	394.3143007665218	1876.08	1890.18	30.01072472973206
1557.78	754.357829361222	1550.72	1566.03	46.36969388118141
582.196	336.2324846986716	575.009	589.377	29.854378294294467
672.228	576.2604364552694	663.737	679.46	41.0896411825096
1088.12	775.1990213080254	1079.82	1094.14	45.88268582528443
1930.68	562.4075576395778	1916.63	1914.28	36.77885610436167
1082.26	491.1193888604807	1073.82	1089.35	38.943946070897105
1790.72	754.4750587955642	1784.89	1796.53	47.77772789881301
468.269	204.08512745812462	461.118	474.363	25.62744504838275
706.044	341.137953334927	698.967	714.245	30.98393309503786
812.683	563.3118752777025	804.391	819.785	39.00065205912211
746.355	581.3225586690504	738.061	752.232	39.98908004989324
1107.72	654.2099179006603	1099.27	1113.75	42.94147334406267
614.573	229.09641346803795	607.376	622.936	22.704552515974992
613.383	206.11090053145907	603.787	619.334	21.819004460867557
436.531	419.1778703979571	427.972	442.702	33.97537383276456
1790.72	820.4559886601114	1783.71	1796.53	46.25965908086647
684.019	605.26809086504	676.882	691.212	40.46114968768328
1883.4	497.3477747396377	1876.35	1891.62	32.74173042873526
1376.98	213.14840070373845	1367.72	1382.81	26.92630579225269
1556.6	784.4583522209539	1549.55	1566.03	45.46253014561814
1049.46	688.1965705090807	1041.14	1056.59	47.124033578520994
1719.1	394.25075625675123	1708.81	1708.81	33.32467174448339
1132.19	508.1525161959598	1123.69	1139.48	37.43798664443062
649.383	608.2866208445068	642.319	657.638	43.93506171023741
1057.74	195.12353248389448	1050.57	1065.07	24.1519909020501
1434.87	224.18522447001962	1426.7	1441.88	22.291295415917116
1048.28	782.2960537948743	1041.14	1055.38	47.29203946432414
1810.67	754.4750917750006	1803.64	1816.51	47.198400084060445
613.533	229.0970639793855	606.329	623.097	20.44955198520826
1834.15	497.3466276726458	1827.1	1840.03	33.23492130377544
955.407	512.1888880111875	946.92	962.46	35.85717265876134
413.603	488.1409893695793	406.331	420.865	39.31019003269963
1464.69	224.18532464344102	1457.58	1471.76	26.26616705318507
891.322	680.262505446747	884.184	899.647	41.41169428175845
983.598	515.2075193833792	974.08	989.544	38.39082375282653
896.065	492.1950468920159	887.757	903.273	39.17654124931314
983.239	494.13667798888633	974.897	989.172	38.60874993803773
681.649	495.1502857534186	673.264	688.801	40.08600950663503
1464.42	214.15171820038347	1457.31	1472.67	23.660275244580983
1824.07	579.3638488682201	1818.26	1829.88	39.82440352164051
1234.96	445.1400016510588	1227.82	1240.77	35.4930544342052
812.683	564.312357493207	804.391	819.785	41.503501872071226
291.024	166.07731570386534	283.841	298.227	19.83117944425648
530.126	376.09477589934954	522.852	534.984	31.456267523691302
1717.39	659.4631940993747	1709.39	1725.37	42.82621917663368
548.483	193.10763359807612	541.227	554.517	21.888150386072752
1881.63	545.422941674542	1875.75	1887.5	37.871118695590276
745.585	608.2868845264591	737.317	752.657	42.99882633016683
1924.83	472.3445801131598	1917.8	1930.68	34.13740779423311
1267.88	331.0715364076502	1259.83	1275.97	33.17196768811397
1434.29	415.2805825681192	1427.31	1442.49	34.985698295500264
1557.48	755.3603345242445	1549.24	1565.73	45.507044215155865
1238.77	435.1971802723078	1230.55	1245.8	38.83478376881309
292.068	173.10992676099295	283.734	298.037	21.24692225589261
713.232	415.1230381242803	705.014	720.281	35.43707646021212
896.046	515.2726767455026	887.722	903.246	39.91388376037208
858.415	556.228475828432	850.037	864.382	37.32088715103068
1082.26	492.1227201251708	1073.82	1089.35	38.70038147398627
661.878	256.2101685357032	655.942	667.924	26.342976018838677
1928.61	412.29783130725014	1922.75	1934.46	30.10495537126752
527.847	353.1097559478156	519.25	518.01	26.59944809403035
265.67	114.01735675951537	255.951	254.732	14.034003705893095
1790.35	694.4000311803986	1784.51	1796.15	46.58383389693986
1234.96	445.1400016510588	1227.82	1240.77	35.4930544342052
1769.61	639.505094650528	1765.05	1760.46	29.786154625978018
634.731	240.09450850333198	626.569	641.719	24.384877409942316
1717.39	657.4570531620063	1709.39	1708.24	34.14056885470627
767.097	247.1053698286706	758.804	774.242	24.022395573697793
684.185	449.1504635534212	677.05	691.383	36.19049818875521
1640.67	331.2463956293115	1633.58	1645.35	24.63882451325378
1117.76	448.23108839049655	1110.47	1124.98	33.83351254239748
1057.74	196.12688649491093	1049.39	1065.07	24.915390267223074
1790.93	789.3526428817659	1783.93	1796.77	49.37267114354426
616.949	237.1247975082695	609.784	622.936	26.284217576998707
291.704	168.09279600876422	283.336	298.881	21.29164842268452
1824.33	558.4348816066487	1817.36	1828.98	38.924385824989855
1644.42	332.2406555959504	1632.64	1647.9	27.27533354506539
1869.87	394.31450338399355	1862.81	1875.75	29.206469143452864
1120.77	809.3130401690707	1113.53	1129.26	46.50871914921363
1287.95	882.2913892311091	1279.76	1293.83	46.35650201382894
681.815	517.2244248900475	673.413	688.977	38.29287223596267
468.269	213.11540443809756	461.118	474.363	26.31836540687173
582.27	335.2295434951991	575.088	589.456	28.91453169069707
1118.61	437.13113947426007	1112.54	1123.41	32.707906055267294
890.924	653.1716860064706	883.766	899.271	46.62008157205932
746.159	580.318646929273	737.897	753.236	37.5740756093059
1884.76	480.2983507882943	1878.89	1889.46	25.852492505668863
1790.72	722.368070491404	1784.89	1796.53	46.169750778185005
1810.24	721.3649095078488	1802.02	1816.07	47.953671670935236
1768.12	309.265750254787	1761.23	1775.03	29.47982318802719
1237.61	899.3727280450763	1230.55	1244.62	48.9886665378701
1057.74	171.1016150416062	1049.39	1065.07	24.158651183738
1647.09	449.31566159778595	1637.74	1654.03	38.21825786724367
529.051	390.14195551991025	522.963	536.328	32.74443023986191
1082.78	514.2037412138214	1073.12	1088.7	35.72270833507296
649.527	609.2897645029235	642.471	657.8	45.078024520478934
783.278	172.06913998658055	775.198	790.425	23.90195436281516
661.766	269.2534900840048	655.839	667.803	27.798029742781868
1007.2	689.289775424886	998.831	1014.32	46.05000769517232
455.735	298.09690022612153	448.363	462.976	30.47172484657324
700.907	525.1606134340816	693.787	707.979	43.15894120695425
615.863	426.1760976590338	608.677	624.256	32.779732689004334
767.08	237.07643125883553	758.832	773.063	27.6698031007291
684.763	438.24683810042825	676.425	690.757	34.71873825515035
1823.18	557.4313468197289	1817.36	1828.98	35.83782083681633
548.35	192.10425856533698	543.528	551.982	19.205105859027803
1790.72	721.3646470976379	1784.89	1796.53	49.245791616515355
680.463	518.2271984949646	673.264	688.801	38.57341093869446
961.668	700.1725616772306	953.401	968.753	46.50943331806424
291.592	174.11308433280738	283.201	298.803	24.139888160850262
848.265	645.2305706487614	839.784	854.264	43.7661085651154
1117.76	449.2344454013902	1110.47	1124.98	35.7553496156864
